benchmark_tag,git_commit,action_loss,action_rmse_mps2,action_rmse_norm,epoch,grad_norm,has_nan,model,param_update_norm,rank_loss,ranking_accuracy,score_loss,score_rmse,step,target_action_std,test,topology_accuracy,topology_loss,total_loss,train_loss,val_collapse,val_collision_free,val_deadlock,val_form_ok,val_form_rms_mean,val_goal_reached,val_loss,val_success,val_time_in_tube
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.027212877497076994,0.04535479582846165,30,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.001534475678474539,0.25,0.875,0.125,0.375,0.6160277572335294,0.375,0.0020847903680987654,0.25,0.5550185800126503
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.026806441918015476,0.044677403196692465,31,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0012079480925523158,,,,,,,0.0020215687691234052,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.026080593019723892,0.043467655032873156,32,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0011441777052823455,,,,,,,0.0019179085385985673,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.024271859005093575,0.040453098341822626,33,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0010693117704552908,,,,,,,0.0016603989177383482,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02795091077685356,0.04658485129475594,34,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0011366109907006224,,,,,,,0.002187263825908303,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02342254936695099,0.039037582278251645,35,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.001120939417483492,0.0,0.75,0.0,0.375,0.5775360999293231,0.5,0.0015436560031957924,0.25,0.6166623952662265
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.025322269946336746,0.04220378324389458,36,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0010971050483122881,,,,,,,0.0018077424843795597,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.024070092737674714,0.04011682122945785,37,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0010037096521248005,,,,,,,0.0016346740652807058,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.024203368574380872,0.04033894762396813,38,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0009620092356474035,,,,,,,0.0016510030603967608,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.022974764406681062,0.0382912740111351,39,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0009109078414945139,,,,,,,0.0014871170977130532,,
