schema_version,team_size,topology_id,fixture_class,seed,heading_radians,valid_initial_condition,rejection_reasons,initial_formation_error_meters,maximum_formation_error_meters,final_formation_error_meters,final_formation_rms_meters,first_tube_entry_step,dwell_completed,goal_reached,final_goal_error_meters,completion_step,minimum_robot_robot_distance_meters,collision_free,saturation_rate,projection_intervention_rate,projection_infeasible_count,solver_failure_count,deadlock,numerical_failure,controller_calls,per_robot_latency_median_seconds,per_robot_latency_p95_seconds,per_robot_latency_p99_seconds,simulator_orchestration_seconds
rvt-phase6-qualification/v1,8,0,open_translation,61001,0.0,True,(),0.052054755033568406,0.0940083224047768,0.0017051243244871265,0.0013227294124238103,0,True,True,0.07640433444541057,32,0.7999007760427569,True,0.0109375,0.0109375,0,0,False,False,640,0.0007007500000000277,0.0019388955000000819,0.002348021109999836,0.026756292000000403
rvt-phase6-qualification/v1,8,0,open_translation,61002,0.0,True,(),0.045622919543844925,0.08436640181154156,0.0018414089608402647,0.0009863381392947474,0,True,True,0.07120827482786364,31,0.7863178406591363,True,0.003125,0.003125,0,0,False,False,640,0.0007197079999998746,0.00207322675000001,0.002781803129999913,0.03197483699999948
rvt-phase6-qualification/v1,8,0,open_translation,61003,0.0,True,(),0.051294069945460714,0.11083651857748403,0.0016519629917969055,0.0011690930945169212,0,True,True,0.0741582927627077,32,0.692314506251785,True,0.015625,0.015625,0,0,False,False,640,0.000709583500000166,0.0020194478999996154,0.0026571467400000252,0.02726286800000155
rvt-phase6-qualification/v1,8,0,open_translation,61004,0.0,True,(),0.04983835171587455,0.09404151451980007,0.00322203078586481,0.00184008464761436,0,True,True,0.07344911527203397,32,0.7423929262989304,True,0.0125,0.0125,0,0,False,False,640,0.0007032085000000521,0.001930000000000009,0.0027524612400001394,0.028528835999997337
rvt-phase6-qualification/v1,8,0,open_translation,61005,0.0,True,(),0.05145602455674454,0.10703774236891031,0.0018648112656811835,0.0010743768541492077,0,True,True,0.07179351640749536,31,0.8185227238288153,True,0.00625,0.00625,0,0,False,False,640,0.0007112710000001243,0.0018768193499999679,0.002427071869999935,0.028441919999999676
rvt-phase6-qualification/v1,8,0,open_translation,61001,1.0471975511965976,True,(),0.05205473769747302,0.08622267208046758,0.00206353998131514,0.0011918905339905101,0,True,True,0.07434283178162694,32,0.8000674842731298,True,0.009375,0.009375,0,0,False,False,640,0.0007183539999999766,0.002048085099999651,0.002738990129999955,0.03026837300000018
rvt-phase6-qualification/v1,8,0,open_translation,61002,1.0471975511965976,True,(),0.04562292251334845,0.07704344144957627,0.0011421431681351963,0.0007485738860786897,0,True,True,0.07303330436642239,32,0.7751406406171701,True,0.009375,0.009375,0,0,False,False,640,0.0007119585000001649,0.002065391699999863,0.0028669648800000716,0.02693495500000287
rvt-phase6-qualification/v1,8,0,open_translation,61003,1.0471975511965976,True,(),0.0512940697947338,0.10216144736429264,0.0020252811912167715,0.0012232724532358675,0,True,True,0.07245773000576246,32,0.7475650373026949,True,0.0078125,0.0078125,0,0,False,False,640,0.0007024374999999861,0.00202686009999995,0.0027551677499999946,0.026445204999999916
rvt-phase6-qualification/v1,8,0,open_translation,61004,1.0471975511965976,True,(),0.04983832047998928,0.08468971369737915,0.002542140394939649,0.0015830259112542874,0,True,True,0.07426017026509163,32,0.7936772319977841,True,0.009375,0.009375,0,0,False,False,640,0.0007037290000000418,0.0019210624999999467,0.0029893026300001992,0.026446624999995283
rvt-phase6-qualification/v1,8,0,open_translation,61005,1.0471975511965976,True,(),0.0514559936732863,0.10982016898658896,0.001913244601880692,0.0010071478812798582,0,True,True,0.07576757335148876,32,0.7798617515914066,True,0.0109375,0.0109375,0,0,False,False,640,0.0007054795000001057,0.0020180854000002575,0.0029777430000001775,0.026675460999998624
rvt-phase6-qualification/v1,8,5,open_translation,61001,0.0,True,(),0.05205472494536091,0.09470958641875117,0.0017613507227884808,0.0012206085617927714,0,True,True,0.07611703475084201,32,0.7736147951080564,True,0.009375,0.009375,0,0,False,False,640,0.000709583499999944,0.0020238181000001186,0.0024904504999999546,0.027915789999997997
rvt-phase6-qualification/v1,8,5,open_translation,61002,0.0,True,(),0.04562291348803024,0.09156326158790637,0.00178153498434164,0.0013236660714537139,0,True,True,0.07065066336219995,31,0.7712769594141797,True,0.003125,0.003125,0,0,False,False,640,0.0007012499999998756,0.0019768729000003036,0.0025326934800000886,0.02739828599999994
rvt-phase6-qualification/v1,8,5,open_translation,61003,0.0,True,(),0.05129406966217984,0.12169211211802022,0.0020750594979681352,0.0014382150380766294,0,True,True,0.0751620320999802,32,0.8014436957453793,True,0.0125,0.0125,0,0,False,False,640,0.0007004999999999928,0.0017855666999995635,0.002878348259999976,0.02905949899999971
